,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,ROI,genre_list,Mystery,Comedy,Thriller,Sci-Fi,Adventure,Animation,genre_count,top_genre_list
99,tt0840361,The Town,2010,"Crime,Drama,Thriller",7.5,37000000.0,154026136.0,37.0,154.03,316.28685405405406,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
100,tt0842926,The Kids Are All Right,2010,"Comedy,Drama,Romance",7.0,4000000.0,34758951.0,4.0,34.76,768.973775,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
101,tt0848228,The Avengers,2012,"Action,Adventure,Sci-Fi",8.0,220000000.0,1518812988.0,220.0,1518.81,590.36954,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
101,tt0848228,The Avengers,2012,"Action,Adventure,Sci-Fi",8.0,220000000.0,1518812988.0,220.0,1518.81,590.36954,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
102,tt0848537,Epic,2013,"Adventure,Animation,Family",6.7,100000000.0,268426634.0,100.0,268.43,168.426634,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
102,tt0848537,Epic,2013,"Adventure,Animation,Family",6.7,100000000.0,268426634.0,100.0,268.43,168.426634,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
104,tt0859635,Super Troopers 2,2018,"Comedy,Crime,Mystery",6.0,13500000.0,31626386.0,13.5,31.63,134.26952592592593,"['Comedy', 'Crime', 'Mystery']",True,True,False,False,False,False,3,Comedy
104,tt0859635,Super Troopers 2,2018,"Comedy,Crime,Mystery",6.0,13500000.0,31626386.0,13.5,31.63,134.26952592592593,"['Comedy', 'Crime', 'Mystery']",True,True,False,False,False,False,3,Mystery
105,tt0862748,Lupin the 3rd,2014,"Action,Adventure,Comedy",5.5,10500000.0,22361629.0,10.5,22.36,112.96789523809522,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
105,tt0862748,Lupin the 3rd,2014,"Action,Adventure,Comedy",5.5,10500000.0,22361629.0,10.5,22.36,112.96789523809522,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
106,tt0864835,Mr. Peabody & Sherman,2014,"Adventure,Animation,Comedy",6.8,145000000.0,275698039.0,145.0,275.7,90.13657862068966,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
106,tt0864835,Mr. Peabody & Sherman,2014,"Adventure,Animation,Comedy",6.8,145000000.0,275698039.0,145.0,275.7,90.13657862068966,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
106,tt0864835,Mr. Peabody & Sherman,2014,"Adventure,Animation,Comedy",6.8,145000000.0,275698039.0,145.0,275.7,90.13657862068966,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
107,tt0872230,My Soul to Take,2010,"Horror,Mystery,Thriller",4.8,25000000.0,21500813.0,25.0,21.5,-13.996748,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
107,tt0872230,My Soul to Take,2010,"Horror,Mystery,Thriller",4.8,25000000.0,21500813.0,25.0,21.5,-13.996748,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
107,tt0872230,My Soul to Take,2010,"Horror,Mystery,Thriller",4.8,25000000.0,21500813.0,25.0,21.5,-13.996748,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
108,tt0873886,Red State,2011,"Action,Crime,Horror",6.2,4000000.0,1874460.0,4.0,1.87,-53.1385,"['Action', 'Crime', 'Horror']",False,False,False,False,False,False,3,Horror
109,tt0878835,Please Give,2010,"Comedy,Drama",6.6,3000000.0,4313829.0,3.0,4.31,43.7943,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
111,tt0881320,Sanctum,2011,"Action,Adventure,Drama",5.9,30000000.0,108609310.0,30.0,108.61,262.0310333333333,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
112,tt0882977,Snitch,2013,"Action,Drama,Thriller",6.4,15000000.0,57824674.0,15.0,57.82,285.49782666666664,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
113,tt0884726,Legends of Oz: Dorothy's Return,2013,"Adventure,Animation,Family",5.1,70000000.0,21755418.0,70.0,21.76,-68.92083142857143,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
113,tt0884726,Legends of Oz: Dorothy's Return,2013,"Adventure,Animation,Family",5.1,70000000.0,21755418.0,70.0,21.76,-68.92083142857143,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
114,tt0884732,The Wedding Ringer,2015,Comedy,6.6,23000000.0,79799880.0,23.0,79.8,246.956,['Comedy'],False,True,False,False,False,False,1,Comedy
115,tt0889573,The Switch,2010,"Comedy,Drama,Romance",6.1,19000000.0,49843011.0,19.0,49.84,162.33163684210524,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
116,tt0892318,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.5,30000000.0,79628830.0,30.0,79.63,165.42943333333332,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Adventure
116,tt0892318,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.5,30000000.0,79628830.0,30.0,79.63,165.42943333333332,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Comedy
117,tt0892769,How to Train Your Dragon,2010,"Action,Adventure,Animation",8.1,165000000.0,494878759.0,165.0,494.88,199.9265206060606,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
117,tt0892769,How to Train Your Dragon,2010,"Action,Adventure,Animation",8.1,165000000.0,494878759.0,165.0,494.88,199.9265206060606,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
118,tt0892791,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,165000000.0,752600867.0,165.0,752.6,356.1217375757576,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
118,tt0892791,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,165000000.0,752600867.0,165.0,752.6,356.1217375757576,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
118,tt0892791,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,165000000.0,752600867.0,165.0,752.6,356.1217375757576,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
120,tt0903624,The Hobbit: An Unexpected Journey,2012,"Adventure,Family,Fantasy",7.8,180000000.0,1017003568.0,180.0,1017.0,465.00198222222224,"['Adventure', 'Family', 'Fantasy']",False,False,False,False,True,False,3,Adventure
122,tt0905372,The Thing,2011,"Horror,Mystery,Sci-Fi",6.2,38000000.0,31505287.0,38.0,31.51,-17.09135,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Horror
122,tt0905372,The Thing,2011,"Horror,Mystery,Sci-Fi",6.2,38000000.0,31505287.0,38.0,31.51,-17.09135,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Mystery
122,tt0905372,The Thing,2011,"Horror,Mystery,Sci-Fi",6.2,38000000.0,31505287.0,38.0,31.51,-17.09135,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Sci-Fi
123,tt0914863,Unthinkable,2010,"Crime,Drama,Thriller",7.1,15000000.0,1669947.0,15.0,1.67,-88.86702,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
124,tt0918940,The Legend of Tarzan,2016,"Action,Adventure,Drama",6.2,180000000.0,356700357.0,180.0,356.7,98.166865,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
125,tt0920459,The Happy Housewife,2010,"Comedy,Drama,Romance",6.7,2124000.0,4800327.0,2.12,4.8,126.00409604519773,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
126,tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,"Adventure,Family,Fantasy",7.7,196500000.0,996827591.0,196.5,996.83,407.2913949109415,"['Adventure', 'Family', 'Fantasy']",False,False,False,False,True,False,3,Adventure
128,tt0937353,The Devil's Flower,2010,"Mystery,Romance",1.5,5000000.0,1865696.0,5.0,1.87,-62.68608,"['Mystery', 'Romance']",True,False,False,False,False,False,2,Mystery
129,tt0938283,The Last Airbender,2010,"Action,Adventure,Family",4.1,150000000.0,319713881.0,150.0,319.71,113.14258733333334,"['Action', 'Adventure', 'Family']",False,False,False,False,True,False,3,Adventure
130,tt0938330,Silent Hill: Revelation,2012,"Fantasy,Horror",5.0,20000000.0,55362705.0,20.0,55.36,176.813525,"['Fantasy', 'Horror']",False,False,False,False,False,False,2,Horror
131,tt0940656,Arthur 3: The War of the Two Worlds,2010,"Adventure,Animation,Family",5.5,76700000.0,33885979.0,76.7,33.89,-55.82010560625815,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
131,tt0940656,Arthur 3: The War of the Two Worlds,2010,"Adventure,Animation,Family",5.5,76700000.0,33885979.0,76.7,33.89,-55.82010560625815,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
132,tt0944835,Salt,2010,"Action,Mystery,Thriller",6.4,110000000.0,293503354.0,110.0,293.5,166.8212309090909,"['Action', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
132,tt0944835,Salt,2010,"Action,Mystery,Thriller",6.4,110000000.0,293503354.0,110.0,293.5,166.8212309090909,"['Action', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
133,tt0945513,Source Code,2011,"Action,Drama,Mystery",7.5,32000000.0,147332697.0,32.0,147.33,360.41467812499997,"['Action', 'Drama', 'Mystery']",True,False,False,False,False,False,3,Mystery
134,tt0947798,Black Swan,2010,"Drama,Thriller",8.0,13000000.0,329398046.0,13.0,329.4,2433.831123076923,"['Drama', 'Thriller']",False,False,True,False,False,False,2,Thriller
135,tt0947810,Green Zone,2010,"Action,Drama,Thriller",6.8,100000000.0,154711438.0,100.0,154.71,54.711438,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
136,tt0948470,The Amazing Spider-Man,2012,"Action,Adventure,Sci-Fi",6.9,230000000.0,757930663.0,230.0,757.93,229.53507086956523,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
136,tt0948470,The Amazing Spider-Man,2012,"Action,Adventure,Sci-Fi",6.9,230000000.0,757930663.0,230.0,757.93,229.53507086956523,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
137,tt0954947,The Killer Inside Me,2010,"Crime,Drama,Thriller",6.1,13000000.0,4052191.0,13.0,4.05,-68.8293,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
138,tt0955308,Robin Hood,2010,"Action,Adventure,Drama",6.6,200000000.0,321669741.0,200.0,321.67,60.83487050000001,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
139,tt0961097,A Monster in Paris,2011,"Adventure,Animation,Comedy",6.7,29500000.0,26611650.0,29.5,26.61,-9.791016949152542,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
139,tt0961097,A Monster in Paris,2011,"Adventure,Animation,Comedy",6.7,29500000.0,26611650.0,29.5,26.61,-9.791016949152542,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
139,tt0961097,A Monster in Paris,2011,"Adventure,Animation,Comedy",6.7,29500000.0,26611650.0,29.5,26.61,-9.791016949152542,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
140,tt0963966,The Sorcerer's Apprentice,2010,"Action,Adventure,Family",6.1,150000000.0,215283742.0,150.0,215.28,43.52249466666667,"['Action', 'Adventure', 'Family']",False,False,False,False,True,False,3,Adventure
144,tt0970866,Little Fockers,2010,"Comedy,Romance",5.5,100000000.0,310650585.0,100.0,310.65,210.650585,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
145,tt0974015,Justice League,2017,"Action,Adventure,Fantasy",6.3,300000000.0,657924295.0,300.0,657.92,119.30809833333333,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
147,tt0977855,Fair Game,2010,"Biography,Drama,Thriller",6.8,22000000.0,25806953.0,22.0,25.81,17.30433181818182,"['Biography', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
148,tt0978764,Sucker Punch,2011,"Action,Adventure,Fantasy",6.0,82000000.0,89792502.0,82.0,89.79,9.503051219512196,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
149,tt0979434,Lottery Ticket,2010,Comedy,5.0,17000000.0,24719879.0,17.0,24.72,45.41105294117647,['Comedy'],False,True,False,False,False,False,1,Comedy
150,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure,Family,Fantasy",6.3,155000000.0,415686217.0,155.0,415.69,168.18465612903225,"['Adventure', 'Family', 'Fantasy']",False,False,False,False,True,False,3,Adventure
151,tt0983193,The Adventures of Tintin,2011,"Action,Adventure,Animation",7.3,135000000.0,373993951.0,135.0,373.99,177.03255629629632,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
151,tt0983193,The Adventures of Tintin,2011,"Action,Adventure,Animation",7.3,135000000.0,373993951.0,135.0,373.99,177.03255629629632,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
152,tt0985694,Machete,2010,"Action,Crime,Thriller",6.6,10500000.0,45491656.0,10.5,45.49,333.2538666666667,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
154,tt0990407,The Green Hornet,2011,"Action,Comedy,Crime",5.8,120000000.0,227817248.0,120.0,227.82,89.84770666666667,"['Action', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
155,tt0993842,Hanna,2011,"Action,Drama,Thriller",6.8,30000000.0,63782078.0,30.0,63.78,112.60692666666668,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
157,tt0999913,Straw Dogs,2011,"Action,Drama,Thriller",5.8,25000000.0,11168712.0,25.0,11.17,-55.325152,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
158,tt1001526,Megamind,2010,"Action,Animation,Comedy",7.2,130000000.0,321885765.0,130.0,321.89,147.6044346153846,"['Action', 'Animation', 'Comedy']",False,True,False,False,False,True,3,Animation
158,tt1001526,Megamind,2010,"Action,Animation,Comedy",7.2,130000000.0,321885765.0,130.0,321.89,147.6044346153846,"['Action', 'Animation', 'Comedy']",False,True,False,False,False,True,3,Comedy
160,tt10039344,Countdown,2019,"Horror,Thriller",5.4,6500000.0,48021766.0,6.5,48.02,638.7964000000001,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Horror
160,tt10039344,Countdown,2019,"Horror,Thriller",5.4,6500000.0,48021766.0,6.5,48.02,638.7964000000001,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Thriller
162,tt1013743,Knight and Day,2010,"Action,Adventure,Comedy",6.3,117000000.0,261989769.0,117.0,261.99,123.92287948717949,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
162,tt1013743,Knight and Day,2010,"Action,Adventure,Comedy",6.3,117000000.0,261989769.0,117.0,261.99,123.92287948717949,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
163,tt1013860,Dylan Dog: Dead of Night,2010,"Action,Comedy,Crime",5.1,20000000.0,5782515.0,20.0,5.78,-71.08742500000001,"['Action', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
164,tt1014759,Alice in Wonderland,2010,"Adventure,Family,Fantasy",6.4,200000000.0,1025467110.0,200.0,1025.47,412.73355499999997,"['Adventure', 'Family', 'Fantasy']",False,False,False,False,True,False,3,Adventure
167,tt1018765,Our Brand Is Crisis,2015,"Comedy,Drama",6.1,28000000.0,8527658.0,28.0,8.53,-69.54407857142857,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
171,tt1023114,The Way Back,2010,"Adventure,Drama,History",7.3,30000000.0,24172201.0,30.0,24.17,-19.425996666666666,"['Adventure', 'Drama', 'History']",False,False,False,False,True,False,3,Adventure
172,tt1024648,Argo,2012,"Biography,Drama,Thriller",7.7,44500000.0,232325503.0,44.5,232.33,422.07978202247193,"['Biography', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
173,tt1025100,Gemini Man,2019,"Action,Drama,Sci-Fi",5.7,138000000.0,173469516.0,138.0,173.47,25.702547826086956,"['Action', 'Drama', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
177,tt10291544,Cetto c'̬ senzadubbiamente,2019,Comedy,5.1,5900000.0,5556301.0,5.9,5.56,-5.825406779661017,['Comedy'],False,True,False,False,False,False,1,Comedy
178,tt1029360,Poltergeist,2015,"Horror,Thriller",4.9,35000000.0,95437994.0,35.0,95.44,172.67998285714285,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Horror
178,tt1029360,Poltergeist,2015,"Horror,Thriller",4.9,35000000.0,95437994.0,35.0,95.44,172.67998285714285,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Thriller
180,tt1033575,The Descendants,2011,"Comedy,Drama",7.3,20000000.0,177243185.0,20.0,177.24,786.2159250000001,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
181,tt1034314,Iron Sky,2012,"Action,Adventure,Comedy",5.9,8850000.0,10109659.0,8.85,10.11,14.233435028248586,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
181,tt1034314,Iron Sky,2012,"Action,Adventure,Comedy",5.9,8850000.0,10109659.0,8.85,10.11,14.233435028248586,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
182,tt1034389,The Eagle,2011,"Action,Adventure,Drama",6.2,25000000.0,37989684.0,25.0,37.99,51.958736,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
183,tt1034415,Suspiria,2018,"Fantasy,Horror,Mystery",6.8,20000000.0,7942093.0,20.0,7.94,-60.28953500000001,"['Fantasy', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
183,tt1034415,Suspiria,2018,"Fantasy,Horror,Mystery",6.8,20000000.0,7942093.0,20.0,7.94,-60.28953500000001,"['Fantasy', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
184,tt1037705,The Book of Eli,2010,"Action,Adventure,Drama",6.9,80000000.0,157107755.0,80.0,157.11,96.38469375,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
185,tt1038686,Legion,2010,"Action,Fantasy,Horror",5.2,26000000.0,67918658.0,26.0,67.92,161.2256076923077,"['Action', 'Fantasy', 'Horror']",False,False,False,False,False,False,3,Horror
186,tt1038919,The Bounty Hunter,2010,"Action,Comedy,Romance",5.6,40000000.0,136333522.0,40.0,136.33,240.83380499999998,"['Action', 'Comedy', 'Romance']",False,True,False,False,False,False,3,Comedy
187,tt10407272,"Someone, Somewhere",2019,"Comedy,Drama,Family",6.5,4720000.0,5485340.0,4.72,5.49,16.214830508474577,"['Comedy', 'Drama', 'Family']",False,True,False,False,False,False,3,Comedy
189,tt1043726,The Legend of Hercules,2014,"Action,Adventure,Fantasy",4.2,70000000.0,61279452.0,70.0,61.28,-12.457925714285714,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
190,tt1045658,Silver Linings Playbook,2012,"Comedy,Drama,Romance",7.7,21000000.0,236412453.0,21.0,236.41,1025.7735857142857,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
191,tt1047540,Parental Guidance,2012,"Comedy,Family",6.0,25000000.0,119772232.0,25.0,119.77,379.088928,"['Comedy', 'Family']",False,True,False,False,False,False,2,Comedy
192,tt10480532,Once Upon a Time in Bethlehem,2019,Comedy,5.2,7080000.0,16925503.0,7.08,16.93,139.0607768361582,['Comedy'],False,True,False,False,False,False,1,Comedy
193,tt10481868,Black Christmas,2019,"Horror,Mystery,Thriller",3.2,5000000.0,18529730.0,5.0,18.53,270.5946,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
193,tt10481868,Black Christmas,2019,"Horror,Mystery,Thriller",3.2,5000000.0,18529730.0,5.0,18.53,270.5946,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
193,tt10481868,Black Christmas,2019,"Horror,Mystery,Thriller",3.2,5000000.0,18529730.0,5.0,18.53,270.5946,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
194,tt1051904,Goosebumps,2015,"Adventure,Comedy,Family",6.3,58000000.0,158260952.0,58.0,158.26,172.86371034482758,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
194,tt1051904,Goosebumps,2015,"Adventure,Comedy,Family",6.3,58000000.0,158260952.0,58.0,158.26,172.86371034482758,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
195,tt1053424,Repo Men,2010,"Action,Sci-Fi,Thriller",6.3,32000000.0,18409891.0,32.0,18.41,-42.469090625,"['Action', 'Sci-Fi', 'Thriller']",False,False,True,True,False,False,3,Sci-Fi
195,tt1053424,Repo Men,2010,"Action,Sci-Fi,Thriller",6.3,32000000.0,18409891.0,32.0,18.41,-42.469090625,"['Action', 'Sci-Fi', 'Thriller']",False,False,True,True,False,False,3,Thriller
196,tt1053810,The Big Year,2011,Comedy,6.2,41000000.0,8179416.0,41.0,8.18,-80.05020487804877,['Comedy'],False,True,False,False,False,False,1,Comedy
197,tt1055292,Life as We Know It,2010,"Comedy,Drama,Romance",6.5,38000000.0,105734416.0,38.0,105.73,178.24846315789472,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
198,tt1059969,Spud,2010,"Comedy,Drama",6.7,4000000.0,2415999.0,4.0,2.42,-39.600025,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
201,tt1067774,Monte Carlo,2011,"Adventure,Comedy,Family",5.8,20000000.0,39782683.0,20.0,39.78,98.913415,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
201,tt1067774,Monte Carlo,2011,"Adventure,Comedy,Family",5.8,20000000.0,39782683.0,20.0,39.78,98.913415,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
202,tt1068242,Footloose,2011,"Comedy,Drama,Music",5.9,24000000.0,63543328.0,24.0,63.54,164.76386666666667,"['Comedy', 'Drama', 'Music']",False,True,False,False,False,False,3,Comedy
203,tt1071875,Ghost Rider: Spirit of Vengeance,2011,"Action,Fantasy,Thriller",4.3,57000000.0,132563930.0,57.0,132.56,132.56829824561402,"['Action', 'Fantasy', 'Thriller']",False,False,True,False,False,False,3,Thriller
205,tt1074638,Skyfall,2012,"Action,Adventure,Thriller",7.7,200000000.0,1108561013.0,200.0,1108.56,454.28050649999994,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
