,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,numeratorROI,ROI,genre_list,History,Mystery,Western,Fantasy,Drama,Horror,Documentary,Comedy,Thriller,Music,Sport,Biography,Romance,Sci-Fi,Crime,Family,Adventure,Action,Musical,Animation,War,genre_count
41,tt0477080,Unstoppable,2010,"Action,Thriller",6.8,100000000.0,167805466.0,100.0,167.81,67805466.0,67.80546600000001,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
41,tt0477080,Unstoppable,2010,"Action,Thriller",6.8,100000000.0,167805466.0,100.0,167.81,67805466.0,67.80546600000001,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
42,tt0477302,Extremely Loud & Incredibly Close,2011,"Adventure,Drama,Mystery",6.9,40000000.0,55247881.0,40.0,55.25,15247881.0,38.1197025,Adventure,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
42,tt0477302,Extremely Loud & Incredibly Close,2011,"Adventure,Drama,Mystery",6.9,40000000.0,55247881.0,40.0,55.25,15247881.0,38.1197025,Drama,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
42,tt0477302,Extremely Loud & Incredibly Close,2011,"Adventure,Drama,Mystery",6.9,40000000.0,55247881.0,40.0,55.25,15247881.0,38.1197025,Mystery,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
43,tt0478304,The Tree of Life,2011,"Drama,Fantasy",6.8,32000000.0,58409247.0,32.0,58.41,26409247.0,82.528896875,Drama,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
43,tt0478304,The Tree of Life,2011,"Drama,Fantasy",6.8,32000000.0,58409247.0,32.0,58.41,26409247.0,82.528896875,Fantasy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
44,tt0478970,Ant-Man,2015,"Action,Adventure,Comedy",7.3,130000000.0,519311965.0,130.0,519.31,389311965.0,299.4707423076923,Action,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
44,tt0478970,Ant-Man,2015,"Action,Adventure,Comedy",7.3,130000000.0,519311965.0,130.0,519.31,389311965.0,299.4707423076923,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
44,tt0478970,Ant-Man,2015,"Action,Adventure,Comedy",7.3,130000000.0,519311965.0,130.0,519.31,389311965.0,299.4707423076923,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
45,tt0479997,Season of the Witch,2011,"Action,Adventure,Fantasy",5.4,40000000.0,91627228.0,40.0,91.63,51627228.0,129.06807,Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
45,tt0479997,Season of the Witch,2011,"Action,Adventure,Fantasy",5.4,40000000.0,91627228.0,40.0,91.63,51627228.0,129.06807,Adventure,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
45,tt0479997,Season of the Witch,2011,"Action,Adventure,Fantasy",5.4,40000000.0,91627228.0,40.0,91.63,51627228.0,129.06807,Fantasy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
46,tt0480239,Atlas Shrugged: Part I,2011,"Drama,Mystery,Sci-Fi",5.6,20000000.0,4627375.0,20.0,4.63,-15372625.0,-76.863125,Drama,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
46,tt0480239,Atlas Shrugged: Part I,2011,"Drama,Mystery,Sci-Fi",5.6,20000000.0,4627375.0,20.0,4.63,-15372625.0,-76.863125,Mystery,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
46,tt0480239,Atlas Shrugged: Part I,2011,"Drama,Mystery,Sci-Fi",5.6,20000000.0,4627375.0,20.0,4.63,-15372625.0,-76.863125,Sci-Fi,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
47,tt0480255,The Losers,2010,"Action,Adventure,Crime",6.3,25000000.0,29397654.0,25.0,29.4,4397654.0,17.590616,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,3
47,tt0480255,The Losers,2010,"Action,Adventure,Crime",6.3,25000000.0,29397654.0,25.0,29.4,4397654.0,17.590616,Adventure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,3
47,tt0480255,The Losers,2010,"Action,Adventure,Crime",6.3,25000000.0,29397654.0,25.0,29.4,4397654.0,17.590616,Crime,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,3
48,tt0480687,Hall Pass,2011,"Comedy,Romance",5.8,36000000.0,86157237.0,36.0,86.16,50157237.0,139.32565833333334,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
48,tt0480687,Hall Pass,2011,"Comedy,Romance",5.8,36000000.0,86157237.0,36.0,86.16,50157237.0,139.32565833333334,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
49,tt0481499,The Croods,2013,"Action,Adventure,Animation",7.2,135000000.0,587204668.0,135.0,587.2,452204668.0,334.9664207407408,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,3
49,tt0481499,The Croods,2013,"Action,Adventure,Animation",7.2,135000000.0,587204668.0,135.0,587.2,452204668.0,334.9664207407408,Adventure,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,3
49,tt0481499,The Croods,2013,"Action,Adventure,Animation",7.2,135000000.0,587204668.0,135.0,587.2,452204668.0,334.9664207407408,Animation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,3
50,tt0485985,Red Tails,2012,"Action,Drama,History",5.9,58000000.0,50365498.0,58.0,50.37,-7634502.0,-13.16293448275862,Action,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
50,tt0485985,Red Tails,2012,"Action,Drama,History",5.9,58000000.0,50365498.0,58.0,50.37,-7634502.0,-13.16293448275862,Drama,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
50,tt0485985,Red Tails,2012,"Action,Drama,History",5.9,58000000.0,50365498.0,58.0,50.37,-7634502.0,-13.16293448275862,History,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
51,tt0490215,Silence,2016,"Drama,History",7.2,46000000.0,23834809.0,46.0,23.83,-22165191.0,-48.185197826086956,Drama,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
51,tt0490215,Silence,2016,"Drama,History",7.2,46000000.0,23834809.0,46.0,23.83,-22165191.0,-48.185197826086956,History,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
52,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.9,35000000.0,65100369.0,35.0,65.1,30100369.0,86.00105428571429,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
52,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.9,35000000.0,65100369.0,35.0,65.1,30100369.0,86.00105428571429,Drama,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
52,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.9,35000000.0,65100369.0,35.0,65.1,30100369.0,86.00105428571429,Romance,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
53,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,25000000.0,12751667.0,25.0,12.75,-12248333.0,-48.993332,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3
53,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,25000000.0,12751667.0,25.0,12.75,-12248333.0,-48.993332,Crime,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3
53,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,25000000.0,12751667.0,25.0,12.75,-12248333.0,-48.993332,Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3
54,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,25000000.0,9204549.0,25.0,9.2,-15795451.0,-63.181804,Drama,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
54,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,25000000.0,9204549.0,25.0,9.2,-15795451.0,-63.181804,History,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
54,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,25000000.0,9204549.0,25.0,9.2,-15795451.0,-63.181804,Romance,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
55,tt0492389,Furry Vengeance,2010,"Comedy,Family",3.8,35000000.0,36351945.0,35.0,36.35,1351945.0,3.8627000000000002,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
55,tt0492389,Furry Vengeance,2010,"Comedy,Family",3.8,35000000.0,36351945.0,35.0,36.35,1351945.0,3.8627000000000002,Family,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
56,tt0493405,Chips,2017,"Action,Comedy,Crime",6.0,25000000.0,26800152.0,25.0,26.8,1800152.0,7.200608,Action,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,3
56,tt0493405,Chips,2017,"Action,Comedy,Crime",6.0,25000000.0,26800152.0,25.0,26.8,1800152.0,7.200608,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,3
56,tt0493405,Chips,2017,"Action,Comedy,Crime",6.0,25000000.0,26800152.0,25.0,26.8,1800152.0,7.200608,Crime,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,3
57,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,15000000.0,27293743.0,15.0,27.29,12293743.0,81.95828666666667,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3
57,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,15000000.0,27293743.0,15.0,27.29,12293743.0,81.95828666666667,Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3
57,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,15000000.0,27293743.0,15.0,27.29,12293743.0,81.95828666666667,Family,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3
58,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,25000000.0,83080890.0,25.0,83.08,58080890.0,232.32356,Drama,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
58,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,25000000.0,83080890.0,25.0,83.08,58080890.0,232.32356,Horror,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
58,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,25000000.0,83080890.0,25.0,83.08,58080890.0,232.32356,Mystery,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
59,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,30000000.0,102820008.0,30.0,102.82,72820008.0,242.73335999999998,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
59,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,30000000.0,102820008.0,30.0,102.82,72820008.0,242.73335999999998,Drama,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
59,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,30000000.0,102820008.0,30.0,102.82,72820008.0,242.73335999999998,Romance,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
60,tt0763831,A Thousand Words,2012,"Comedy,Drama",5.9,40000000.0,24397992.0,40.0,24.4,-15602008.0,-39.00502,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
60,tt0763831,A Thousand Words,2012,"Comedy,Drama",5.9,40000000.0,24397992.0,40.0,24.4,-15602008.0,-39.00502,Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
61,tt0765446,Escape from Planet Earth,2013,"Adventure,Animation,Comedy",5.9,40000000.0,74939189.0,40.0,74.94,34939189.0,87.3479725,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
61,tt0765446,Escape from Planet Earth,2013,"Adventure,Animation,Comedy",5.9,40000000.0,74939189.0,40.0,74.94,34939189.0,87.3479725,Animation,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
61,tt0765446,Escape from Planet Earth,2013,"Adventure,Animation,Comedy",5.9,40000000.0,74939189.0,40.0,74.94,34939189.0,87.3479725,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
62,tt0770703,What's Your Number?,2011,"Comedy,Romance",6.1,20000000.0,30426096.0,20.0,30.43,10426096.0,52.13048,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
62,tt0770703,What's Your Number?,2011,"Comedy,Romance",6.1,20000000.0,30426096.0,20.0,30.43,10426096.0,52.13048,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
63,tt0770802,Samsara,2011,"Documentary,Music",8.5,4000000.0,4426444.0,4.0,4.43,426444.0,10.6611,Documentary,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
63,tt0770802,Samsara,2011,"Documentary,Music",8.5,4000000.0,4426444.0,4.0,4.43,426444.0,10.6611,Music,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
